c,i,id,l1_c,l1_i,language,type,code,l2_sim_cc_5,l2_sim_cc_10,l2_sim_cc_25,l2_sim_cc_50,l2_sim_cc_75,l2_sim_cc_100,l1_sim_cc_5,l1_sim_cc_10,l1_sim_cc_25,l1_sim_cc_50,l1_sim_cc_75,l1_sim_cc_100,l2_sim_wiki_5,l2_sim_wiki_10,l2_sim_wiki_25,l2_sim_wiki_50,l2_sim_wiki_75,l2_sim_wiki_100,l2_sim_polyglot_5,l2_sim_polyglot_10,l2_sim_polyglot_25,l2_sim_polyglot_50,l2_sim_polyglot_75,l2_sim_polyglot_100,l1_sim_polyglot_5,l1_sim_polyglot_10,l1_sim_polyglot_25,l1_sim_polyglot_50,l1_sim_polyglot_75,l1_sim_polyglot_100
didn't,couldn't,person_1448,no,podía,Spanish,RV,es,0.9014524221420288,0.8611544370651245,0.8047834634780884,0.7706694602966309,0.7543011903762817,0.7419354915618896,0.2274100184440613,0.22337543964385986,0.20777280628681186,0.19106756150722504,0.18762677907943728,0.17947925627231598,0.5212404727935791,0.4966638386249542,0.4489256739616394,0.4208884835243225,0.40663406252861023,0.39772504568099976,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,0.24149349331855774,0.2500467896461487,0.21908412873744965,0.24214647710323334,0.23911836743354797,0.24078434705734253
said,read,person_424,dijo,leer,Spanish,RV,es,0.1356269121170044,0.12233462929725647,0.1061473786830902,0.10482405871152878,0.0983264297246933,0.09536801278591156,0.13485923409461975,0.12760621309280396,0.13040125370025635,0.1345115751028061,0.13260868191719055,0.13090160489082334,0.15188084542751312,0.13859371840953827,0.11217649281024933,0.11270947754383087,0.10374610126018524,0.09692832827568054,0.5909999012947083,0.6136700510978699,0.6116445064544678,0.5899308919906616,0.571139931678772,0.5595547556877136,0.13893920183181763,0.11341887712478638,0.08015015721321106,0.07636243849992752,0.07560498267412186,0.07558868080377579
time,hour,person_424,tiempo,hora,Spanish,RN,es,0.4320846199989319,0.3960791230201721,0.3689894080162048,0.3584948182106018,0.3498687744140625,0.3465115427970886,0.2844714820384979,0.27270078659057617,0.25911498069763184,0.2518042027950287,0.24506425857543945,0.24540963768959045,0.3670024871826172,0.35570889711380005,0.32014143466949463,0.2733941078186035,0.2478550523519516,0.24158912897109985,0.3418956696987152,0.32858285307884216,0.29504743218421936,0.27375081181526184,0.24793924391269684,0.2337161600589752,0.2669822871685028,0.2805337905883789,0.24919235706329346,0.2491576075553894,0.24682894349098206,0.24482107162475586
alarm,timer,person_424,alarma,temporizador,Spanish,RN,es,0.4102765321731568,0.4039266109466553,0.3726902604103088,0.3596992492675781,0.33342844247817993,0.32200750708580017,0.3853802978992462,0.36741966009140015,0.3331389129161835,0.3124568462371826,0.3012624979019165,0.2883811891078949,0.19244734942913053,0.16625112295150754,0.16193442046642306,0.16256502270698547,0.1543792486190796,0.14868628978729248,0.4167636632919312,0.427795946598053,0.40672212839126587,0.4072584509849548,0.4030849933624268,0.4001379311084747,0.2906351089477539,0.29746681451797485,0.29481226205825806,0.291784405708313,0.29451191425323486,0.29029297828674316
get,stand,person_424,conseguir,pararse,Spanish,RV,es,0.2372823357582093,0.2772047221660614,0.2415737807750702,0.2326017022132873,0.2354944348335266,0.2340709865093231,0.2755903899669647,0.26227736473083496,0.259331077337265,0.2566508650779724,0.2550520300865173,0.2539076805114746,0.1755327135324478,0.20932736992835999,0.21062995493412012,0.209864005446434,0.2075727581977844,0.20885217189788816,0.4968209862709045,0.487345963716507,0.48805886507034296,0.4546160697937012,0.4499874711036682,0.4407370984554291,0.5167479515075684,0.509833574295044,0.5176785588264465,0.5231163501739502,0.5246232151985168,0.5228418111801147
arrive,reach,person_424,llegar,alcanzar,Spanish,RV,es,0.2741206884384155,0.2273303270339965,0.19416189193725586,0.1995105743408203,0.1925160437822342,0.19420552253723145,0.6146185398101807,0.5844583511352539,0.5174742937088013,0.4953845739364624,0.4834346175193786,0.4786697030067444,0.22354833781719208,0.18702451884746552,0.1834198236465454,0.17519274353981018,0.17248374223709104,0.1738888919353485,0.5547127723693848,0.5330952405929565,0.5402102470397949,0.5259878039360046,0.5232608914375305,0.5229986906051636,0.5532714128494263,0.5654308795928955,0.5432496070861816,0.5485488176345825,0.5460631847381592,0.5439676642417908
lose,loose,person_424,perder,suelto,Spanish,RV,es,0.32967162132263184,0.2975423634052277,0.28211915493011475,0.2717319130897522,0.262179434299469,0.2535412907600403,0.21924079954624176,0.22067639231681824,0.20521697402000427,0.2172571271657944,0.21011638641357425,0.2051803171634674,0.16264835000038147,0.1478496491909027,0.1349399983882904,0.1340373009443283,0.12711381912231445,0.1287698745727539,0.16779038310050964,0.1520637273788452,0.12835845351219174,0.12711788713932035,0.12623392045497894,0.13035765290260315,0.05477434769272804,0.06300097703933716,0.059489935636520386,0.047051142901182175,0.04118463397026062,0.04143156111240387
had,found,person_2252,tenía,encontrado,Spanish,RV,es,0.4212797284126282,0.3872370719909668,0.3704155683517456,0.3818793296813965,0.3807992935180664,0.3863708376884461,0.27383488416671753,0.2897741198539734,0.2866868078708649,0.2781654000282288,0.27750593423843384,0.2773870825767517,0.19349488615989685,0.19423364102840426,0.1888463944196701,0.18794840574264526,0.17939701676368713,0.17781327664852142,0.4658211469650269,0.4545699954032898,0.4351072907447815,0.4255338907241821,0.4128722548484802,0.4088941216468811,0.3470115065574646,0.32262253761291504,0.30991286039352417,0.28398704528808594,0.27293920516967773,0.2657786011695862
go,get,person_2252,ir,conseguir,Spanish,RV,es,0.40903007984161377,0.40213507413864136,0.3864704966545105,0.38099661469459534,0.3745765686035156,0.3664735555648804,0.11778578162193296,0.1025235503911972,0.1227356567978859,0.11671875417232512,0.11421693861484528,0.11317834258079527,0.4310118854045868,0.4867366552352905,0.4228894412517548,0.40713509917259216,0.3968946933746338,0.3906629979610443,0.6199226379394531,0.599132239818573,0.5914133787155151,0.5580041408538818,0.5399009585380554,0.5323818922042847,0.4571024775505066,0.45864343643188477,0.4286087453365326,0.4455201327800751,0.4459170699119568,0.4473434090614319
intention,purpose,person_2252,intención,propósito,Spanish,RN,es,0.4551172852516174,0.4588711261749268,0.41268056631088257,0.3988239765167236,0.36840173602104187,0.3572247326374054,0.5178255438804626,0.5284014344215393,0.4532166123390198,0.4108017086982727,0.3947104215621948,0.385548323392868,0.3952924907207489,0.3884866833686829,0.3733455240726471,0.30571305751800537,0.2674079239368439,0.2531731724739075,0.4665560126304626,0.43697735667228704,0.38176095485687256,0.380243718624115,0.3674558997154236,0.3612605333328247,0.5073415040969849,0.46596890687942505,0.45202428102493286,0.4157635271549225,0.40563803911209106,0.3922479450702667
performed,participated,person_424,realizado,participado,Spanish,RV,es,0.3238973021507263,0.3155263066291809,0.2754584550857544,0.2822881937026977,0.2958420515060425,0.2932764887809753,0.5253525376319885,0.4791181683540344,0.4782580137252808,0.4561795592308045,0.4514420628547669,0.4495764374732971,0.34205162525177,0.3299509286880493,0.3187917470932007,0.2834562063217163,0.2573830485343933,0.2430209964513779,0.5850603580474854,0.600981593132019,0.6059813499450684,0.5865738391876221,0.5798448324203491,0.5817469358444214,0.47129884362220764,0.4654689431190491,0.47336846590042114,0.4608832895755768,0.46764081716537476,0.4645179808139801
have,spend,person_1429,tener,pasar,Spanish,RV,es,0.2353285551071167,0.24295812845230105,0.2378067076206208,0.2301512211561203,0.23065270483493805,0.2246394753456116,0.4258539080619812,0.4283765256404877,0.41175997257232666,0.4017432928085327,0.40663081407547,0.40890416502952576,0.07236409187316895,0.08432863652706146,0.07942891865968704,0.0905669331550598,0.1034284234046936,0.10897821187973022,0.2830462753772736,0.3442575037479401,0.3401918113231659,0.3396503031253815,0.35405343770980835,0.3503676056861877,0.5815237760543823,0.5750424265861511,0.5994859933853149,0.5856122970581055,0.5806543827056885,0.5842201709747314
mess,troubles,person_1448,lío,apuros,Spanish,RN,es,0.32251882553100586,0.27053481340408325,0.2619648277759552,0.257835328578949,0.25395405292510986,0.2491123974323273,0.3045161962509155,0.33432555198669434,0.304605633020401,0.28680768609046936,0.2794137597084045,0.2696020305156708,0.3657870292663574,0.36125099658966064,0.3141187429428101,0.31754088401794434,0.30383455753326416,0.2916271686553955,0.2267694622278213,0.23374083638191226,0.2261053025722504,0.2157534062862396,0.20683719217777247,0.2089676409959793,0.29061490297317505,0.30204641819000244,0.2779619097709656,0.28004705905914307,0.27904099225997925,0.2812609076499939
would,could,person_1448,haría,podría,Spanish,RV,es,0.7784546613693237,0.6931021809577942,0.6290518045425415,0.6093465089797974,0.5956603288650513,0.5844718217849731,0.5777606368064879,0.5604932308197021,0.5390063524246216,0.5535426139831543,0.5510296821594238,0.5533238053321838,0.7673077583312988,0.6807084083557129,0.5876848697662354,0.5218649506568909,0.4855762720108032,0.4634557366371155,0.9544217586517334,0.9239928126335144,0.7908883094787598,0.6840147972106934,0.6275244951248169,0.5937533378601074,0.5043927431106567,0.48884010314941406,0.4807375967502594,0.48470449447631836,0.47915586829185486,0.4773693084716797
be,have,person_65,ser,tener,Spanish,RV,es,0.44547587633132935,0.4480191767215729,0.42491185665130615,0.4065122604370117,0.4058169722557068,0.3909432291984558,0.4479973316192627,0.4836314916610718,0.4515747427940369,0.4496149122714996,0.4360284209251404,0.4315524995326996,0.4460461437702179,0.3902935385704041,0.3655295372009277,0.3416284918785095,0.3247199058532715,0.3042735755443573,0.6761286854743958,0.63006991147995,0.5689297318458557,0.5161318778991699,0.499527245759964,0.486337959766388,0.5884332060813904,0.6064132452011108,0.5771833062171936,0.5531274080276489,0.5499290227890015,0.5469092130661011
do,make,person_65,hacer,hacer,Spanish,RV,es,0.3964872360229492,0.3972426652908325,0.3771708309650421,0.37742733955383295,0.3655977249145508,0.3614171445369721,0.7949799299240112,0.7470732927322388,0.6887123584747314,0.6448253393173218,0.6220111846923828,0.6071100234985352,0.3091330826282501,0.3150253593921661,0.3222962021827698,0.3223215043544769,0.3217576444149017,0.3223313093185425,0.6403530836105347,0.6179912090301514,0.6103459596633911,0.6167889833450317,0.6133259534835815,0.602141261100769,0.7888318300247192,0.7688986659049988,0.7412591576576233,0.7106320261955261,0.6928666830062866,0.6800690293312073
course,curse,person_2561,curso,maldición,Spanish,RN,es,0.08131741732358932,0.08566683530807495,0.07342691719532013,0.06342770904302597,0.07321065664291382,0.0732797384262085,0.06677895784378053,0.061748888343572624,0.06458607316017151,0.06606830656528473,0.06616312265396118,0.06566626578569412,0.07023124396800995,0.06237113475799561,0.06846408545970918,0.07515037059783937,0.07796984910964966,0.07950247079133987,0.2546262741088867,0.2450290322303772,0.23965151607990265,0.24546122550964355,0.25065356492996216,0.2558292746543884,0.12966091930866241,0.15390057861804962,0.14682629704475403,0.14711472392082214,0.14323770999908447,0.13363641500473022
irritable,nervous,person_140,irritable,nervioso,Spanish,RJ,es,0.3811662495136261,0.3869180083274841,0.395546555519104,0.3890037536621094,0.39150524139404297,0.3786010146141052,0.3462766408920288,0.3599875569343567,0.3519769310951233,0.3275078535079956,0.3259861171245575,0.3231706023216248,0.3696218132972717,0.3853643536567688,0.3562002182006836,0.3475344777107239,0.33885788917541504,0.3336229920387268,0.4370208382606505,0.4206302165985107,0.4394618272781372,0.4480327665805817,0.4462904632091522,0.4517349302768707,0.5027150511741638,0.48786038160324097,0.44670993089675903,0.4281444549560547,0.4219745993614197,0.42202502489089966
asked,said,person_140,preguntó,dijo,Spanish,RV,es,0.4213821291923523,0.3961467146873474,0.39237987995147705,0.3967139720916748,0.3867788910865784,0.3751007914543152,0.6469379663467407,0.6125520467758179,0.5945720672607422,0.5675837993621826,0.5512590408325195,0.5411282777786255,0.3080402612686157,0.3164414167404175,0.3071368932723999,0.2989758849143982,0.28193777799606323,0.2737684845924377,0.6541475057601929,0.6461126208305359,0.6138160228729248,0.6116781830787659,0.6109582781791687,0.6037803888320923,0.6926002502441406,0.6863666772842407,0.6688518524169922,0.6480991244316101,0.6398231983184814,0.6287664175033569
do,practice,person_2212,hacer,practicar,Spanish,RV,es,0.13076616823673248,0.1330861747264862,0.14204594492912292,0.14066056907176971,0.13284221291542053,0.1262015700340271,0.4667518436908722,0.4379783272743225,0.4006656408309937,0.3996280133724213,0.3982388377189636,0.3970257937908173,0.1858665049076081,0.16648364067077634,0.16007132828235626,0.1572868824005127,0.1554197371006012,0.15481698513031006,0.12184055149555205,0.08833005279302597,0.064313605427742,0.06888625025749208,0.06426949799060823,0.06238530948758125,0.6726641058921814,0.6480273604393005,0.6340017914772034,0.6257827877998352,0.6124280691146851,0.6019613742828369
good,well,person_1877,buena,bien,Spanish,RJ,es,0.4195498824119568,0.3874641656875609,0.3695948123931885,0.36305034160614014,0.3603937327861786,0.35601431131362915,0.4200429916381836,0.3873063921928406,0.36329805850982666,0.3613380193710327,0.348858654499054,0.3444274067878723,0.3612291216850281,0.3909269869327545,0.3397645354270935,0.3020467162132263,0.2886092960834503,0.28520095348358154,0.398075670003891,0.3883741199970245,0.4106223583221436,0.3862329423427582,0.3682718276977539,0.3594048917293549,0.3306891620159149,0.3394758105278015,0.31376683712005615,0.302726686000824,0.30402594804763794,0.29271653294563293
had,must,person_2561,tenía,debe,Spanish,RV,es,0.3676479160785675,0.36978644132614136,0.34812474250793457,0.30651694536209106,0.2981967329978943,0.2904433012008667,0.3616067171096802,0.3853693008422852,0.3743917346000672,0.3454691767692566,0.3271227180957794,0.31821537017822266,0.2639884650707245,0.2419162094593048,0.2337136268615723,0.1874342858791352,0.17114251852035522,0.16628986597061154,0.3536756634712219,0.3710072338581085,0.338379979133606,0.3313087522983551,0.3422122299671173,0.3372164070606232,0.24537569284439087,0.24961066246032715,0.2842329144477844,0.28653910756111145,0.2976664900779724,0.2998172640800476
provide,answer,person_1441,proporcionar,contestar,Spanish,RV,es,0.21295425295829773,0.2198825180530548,0.2029724419116974,0.19215533137321472,0.186516672372818,0.18442749977111814,0.27682584524154663,0.2496396601200104,0.2328031510114669,0.2330178916454315,0.2264877259731293,0.2225656509399414,0.08061462640762329,0.10107241570949554,0.1080726906657219,0.10396819561719894,0.11057377606630324,0.11497461795806885,0.1575518399477005,0.15211890637874606,0.18059775233268735,0.18689903616905207,0.19274529814720154,0.1863829791545868,0.5567479729652405,0.5535749197006226,0.5660063028335571,0.5591259002685547,0.556836724281311,0.5614866018295288
month,time,person_1290,mes,tiempo,Spanish,RN,es,0.4687037467956543,0.4010795652866364,0.3665241003036499,0.34923654794692993,0.3353826105594635,0.3358770608901977,0.38055577874183655,0.3615540862083435,0.3439629971981049,0.3327800035476685,0.3267502188682556,0.316792905330658,0.4223335385322571,0.3654854595661163,0.351810485124588,0.27489495277404785,0.2438124716281891,0.2332596778869629,0.5507344007492065,0.5449358224868774,0.5192983746528625,0.4865378737449646,0.4553049206733704,0.44547486305236816,0.7063034772872925,0.6974894404411316,0.6282438039779663,0.5864406824111938,0.5725950002670288,0.5586333274841309
chance,possibility,person_1290,oportunidad,posibilidad,Spanish,RN,es,0.4228183627128601,0.3844769895076752,0.3512769937515259,0.3355225622653961,0.3219529986381531,0.3103857040405273,0.5374537110328674,0.5100709199905396,0.494477391242981,0.44987601041793823,0.4478189945220947,0.4451378285884857,0.3469693660736084,0.3069201111793518,0.2922616004943848,0.2454104274511337,0.2252629697322845,0.21719776093959808,0.44099700450897217,0.4468821287155152,0.4049452543258667,0.4093365073204041,0.4019113779067993,0.3998159170150757,0.7438449859619141,0.736208438873291,0.6760835647583008,0.6440333127975464,0.6201367378234863,0.6006394028663635
do,practice,person_1290,hacer,practicar,Spanish,RV,es,0.13076616823673248,0.1330861747264862,0.14204594492912292,0.14066056907176971,0.13284221291542053,0.1262015700340271,0.4667518436908722,0.4379783272743225,0.4006656408309937,0.3996280133724213,0.3982388377189636,0.3970257937908173,0.1858665049076081,0.16648364067077634,0.16007132828235626,0.1572868824005127,0.1554197371006012,0.15481698513031006,0.12184055149555205,0.08833005279302597,0.064313605427742,0.06888625025749208,0.06426949799060823,0.06238530948758125,0.6726641058921814,0.6480273604393005,0.6340017914772034,0.6257827877998352,0.6124280691146851,0.6019613742828369
crowd,people,person_1290,multitud,gente,Spanish,RN,es,0.2625379264354706,0.2620956301689148,0.2431807219982147,0.2320600301027298,0.2295567989349365,0.22326993942260745,0.3955066800117493,0.34502410888671875,0.33010542392730713,0.323677122592926,0.3150032162666321,0.3119928240776062,0.20583531260490412,0.19677306711673734,0.1710440218448639,0.16099967062473294,0.15643984079360962,0.15488669276237488,0.3457903861999512,0.3048973679542541,0.3220926523208618,0.3248358368873596,0.3329104781150818,0.3324947953224182,0.24470296502113342,0.2136620283126831,0.1922481209039688,0.20085370540618896,0.20008394122123718,0.20938816666603088
go,were,person_1290,ir,fueron,Spanish,RV,es,0.22147509455680847,0.2248327583074569,0.2111416459083557,0.20035244524478912,0.18619948625564567,0.18004615604877472,0.025144359096884727,0.027112815529108047,0.055355269461870193,0.05293572694063186,0.04397448897361755,0.04238741844892502,0.17800243198871613,0.19885966181755066,0.1813230812549591,0.1715482473373413,0.15354549884796145,0.15184974670410156,0.3712224364280701,0.3746713995933533,0.35246071219444275,0.30238577723503113,0.29950064420700073,0.2899400889873505,0.18760982155799866,0.15133880078792572,0.14885500073432922,0.14807811379432678,0.12957623600959778,0.13048699498176575
hearing,listening,person_2571,escuchar,escuchar,Spanish,RV,es,0.4329238533973694,0.3939359784126282,0.3695619404315949,0.336991548538208,0.3226223587989807,0.3140966296195984,0.8597890734672546,0.8125404119491577,0.7519240379333496,0.7012326121330261,0.673956036567688,0.6525377035140991,0.2348897606134415,0.2175203263759613,0.19211003184318545,0.17840886116027832,0.16946560144424438,0.16606631875038147,0.2715601921081543,0.26789045333862305,0.30330169200897217,0.30565527081489563,0.2906128168106079,0.2885065078735352,0.8425119519233704,0.8314720988273621,0.8123040795326233,0.7910524010658264,0.7767511010169983,0.7661216259002686
check,test,person_1044,cheque,prueba,Spanish,RN,es,0.28124260902404785,0.2871580123901367,0.2676498889923096,0.2482682168483734,0.23475879430770874,0.22567446529865265,0.1424085944890976,0.14093467593193054,0.14123521745204926,0.13356640934944153,0.13499094545841214,0.13806381821632385,0.255398154258728,0.2246372103691101,0.18601621687412265,0.15802153944969174,0.14759263396263125,0.1426873356103897,0.5883268117904663,0.5883064866065979,0.5565460920333862,0.5499005317687988,0.5392779111862183,0.5297662019729614,0.296655535697937,0.3093947768211365,0.2749357223510742,0.2728181481361389,0.2703227400779724,0.2738070487976074
really,already,person_1044,realmente,ya,Spanish,RY,es,0.4309723973274231,0.4191649258136749,0.388979971408844,0.3849694132804871,0.37784984707832336,0.3727533221244812,0.2460336089134217,0.21542638540267944,0.20709651708602905,0.1861095130443573,0.17744304239749908,0.16614243388175964,0.2741069793701172,0.2307980656623841,0.2537054717540741,0.2476138174533844,0.238246351480484,0.23728589713573456,0.8256745934486389,0.8103623986244202,0.7958607673645021,0.7700788378715515,0.7478495836257935,0.7334113121032715,0.6831884384155273,0.6536940336227417,0.647689700126648,0.6253023147583008,0.6006975173950195,0.5839114189147949
able,unable,person_1044,capaz,incapaz,Spanish,RJ,es,0.6251506805419922,0.5481907129287721,0.467519223690033,0.4399722814559937,0.4216984510421753,0.4128679633140564,0.6940317153930664,0.6032117009162903,0.5293465256690979,0.4924470186233521,0.4687153100967407,0.4587443172931671,0.5860413312911987,0.5058503150939941,0.44750332832336426,0.4112867116928101,0.3901956677436829,0.3758775889873505,0.6917209029197693,0.6383365392684937,0.5737209320068359,0.5133482813835144,0.4798259735107422,0.4594684839248657,0.7952780723571777,0.7283990979194641,0.6711636781692505,0.6261963844299316,0.5956844091415405,0.5767312049865723
can't,don't,person_2001,no,no,Spanish,RV,es,0.8865407705307007,0.8570988178253174,0.8004875183105469,0.7784348726272583,0.7607874870300293,0.7463043928146362,0.7793649435043335,0.7121889591217041,0.6466699838638306,0.6080114841461182,0.5863428711891174,0.5701673626899719,0.6099706888198853,0.5429338216781616,0.46105480194091797,0.4206108450889587,0.4025405049324036,0.3927450180053711,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,0.7251955270767212,0.6846688389778137,0.6274052262306213,0.5733798742294312,0.5425511598587036,0.5207919478416443
couldn't,didn't,person_2001,podía,no,Spanish,RV,es,0.9014524221420288,0.8611544370651245,0.8047834634780884,0.7706694602966309,0.7543011903762817,0.7419354915618896,0.2274100184440613,0.22337543964385986,0.20777280628681186,0.19106756150722504,0.18762677907943728,0.17947925627231598,0.5212404727935791,0.4966638386249542,0.4489256739616394,0.4208884835243225,0.40663406252861023,0.39772504568099976,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,0.24149349331855774,0.2500467896461487,0.21908412873744965,0.24214647710323334,0.23911836743354797,0.24078434705734253
stay,be,person_1534,quedarse,ser,Spanish,RV,es,0.23640266060829165,0.2356128245592117,0.2306913733482361,0.20558762550354004,0.1946953237056732,0.18828821182250974,0.35384747385978704,0.3731706738471985,0.37256181240081787,0.3656263947486877,0.3567262291908264,0.3494805097579956,0.2387036979198456,0.2605533003807068,0.2414804995059967,0.21313104033470154,0.2065064013004303,0.2014002799987793,0.450280100107193,0.4311754703521729,0.3971519470214844,0.3865360617637634,0.3768233060836792,0.3676916360855103,0.7223670482635498,0.687272310256958,0.6233384013175964,0.5650405883789062,0.5479623079299927,0.5375415086746216
figure,weight,person_1534,figura,peso,Spanish,RN,es,0.1505284160375595,0.14717605710029602,0.13979244232177734,0.1335482895374298,0.12852002680301666,0.12401146441698074,0.18604131042957306,0.18492169678211207,0.16558021306991574,0.1496807038784027,0.14253389835357666,0.14038200676441193,0.12030434608459473,0.12254104763269424,0.12063368409872055,0.11923716962337495,0.1218191534280777,0.12112297862768172,0.5179629325866699,0.5020527243614197,0.4546360969543457,0.42957061529159546,0.4204313158988953,0.40876826643943787,0.2643483579158783,0.2893415093421936,0.26018258929252625,0.25443780422210693,0.25025713443756104,0.2571113109588623
team,selection,person_1118,equipo,selección,Spanish,RN,es,0.16318832337856293,0.15144005417823792,0.1433490365743637,0.12883952260017395,0.12735667824745178,0.12353876233100893,0.26967984437942505,0.2629762887954712,0.26903289556503296,0.253628671169281,0.2409122735261917,0.234417736530304,0.16621235013008118,0.15337538719177246,0.1612895131111145,0.16052240133285522,0.16683726012706754,0.16537311673164368,0.42206335067749023,0.4334002137184143,0.4197608828544617,0.4103710651397705,0.4020317196846008,0.3989189863204956,0.4226808249950409,0.42804446816444397,0.3936522603034973,0.37210243940353394,0.37295961380004883,0.3640444278717041
excited,exiting,person_1124,emocionado,salir,Spanish,RJ,es,0.13830015063285828,0.1109401136636734,0.09351001679897307,0.09016555547714232,0.09525106847286224,0.09897653758525847,0.18049004673957825,0.18609674274921406,0.17244717478752136,0.17399844527244568,0.17612925171852112,0.17718717455863953,0.07470670342445374,0.0646267980337143,0.07633721083402634,0.07880915701389313,0.07378412038087845,0.07407939434051514,0.3291198313236237,0.3536942005157471,0.3549627065658569,0.3549557328224182,0.3522423505783081,0.3408671021461487,0.14949798583984375,0.16407473385334015,0.1495131403207779,0.14774824678897858,0.1508391797542572,0.14604012668132782
trip,travel,person_1124,viaje,viaje,Spanish,RN,es,0.4664924144744873,0.4337632656097412,0.4204699695110321,0.3999059200286865,0.410950243473053,0.4100133180618286,0.7552014589309692,0.7086328864097595,0.6577489376068115,0.6237364411354065,0.5978444218635559,0.5768713355064392,0.4815981388092041,0.4896734058856964,0.4472235143184662,0.3867785334587097,0.36347630620002747,0.34712910652160645,0.3650797009468079,0.38528725504875183,0.3771546483039856,0.3684074878692627,0.359306663274765,0.3538718223571777,0.8304377794265747,0.8215338587760925,0.7986322045326233,0.7719347476959229,0.7547962069511414,0.7419958710670471
attend,listen,person_1124,asistir,escucha,Spanish,RV,es,0.2117571234703064,0.2165229171514511,0.20286086201667786,0.19099965691566467,0.18110713362693787,0.1791791319847107,0.1918810606002808,0.16410884261131287,0.1947035789489746,0.18911749124526966,0.1856854408979416,0.17839720845222473,0.2596637010574341,0.2416911423206329,0.22569787502288816,0.21020160615444186,0.20399923622608185,0.20010127127170568,0.4205751419067383,0.415956974029541,0.4081712365150452,0.4177767038345337,0.41500380635261536,0.4088103771209717,0.21680763363838196,0.20766755938529968,0.21136441826820374,0.20017307996749878,0.19715765118598938,0.20117837190628052
bring,carry,person_83,traer,llevar,Spanish,RV,es,0.3276732265949249,0.2943353950977325,0.31006377935409546,0.2896138429641724,0.2816519141197205,0.2879140377044678,0.6315735578536987,0.5937559008598328,0.5602961182594299,0.5276718735694885,0.5286844968795776,0.5204935669898987,0.3223590552806854,0.3858215510845184,0.3502805233001709,0.323908269405365,0.3058282136917114,0.2884272336959839,0.7282572984695435,0.7162116765975952,0.697009801864624,0.6951966285705566,0.6873830556869507,0.6759862899780273,0.7771633863449097,0.7813048362731934,0.7623529434204102,0.7423253059387207,0.7358881831169128,0.7238565683364868
check,control,person_1124,comprobar,controlar,Spanish,RV,es,0.12824320793151855,0.12387073040008545,0.12257994711399076,0.11658641695976255,0.10528791695833206,0.10177408903837204,0.3853532671928406,0.3808879852294922,0.36377382278442383,0.3579028844833374,0.35419899225234985,0.3548157811164856,0.11275480687618256,0.10409481823444366,0.0809754729270935,0.07460151612758636,0.07000863552093506,0.0678800567984581,0.5130989551544191,0.5081063508987427,0.4918632507324219,0.4909146130084992,0.4860849380493164,0.4725242853164673,0.45048823952674866,0.507861316204071,0.5047112107276917,0.508449375629425,0.5113817453384399,0.5153236985206604
excited,existing,person_1124,emocionado,existente,Spanish,RJ,es,0.006167510058730841,0.008550516329705715,0.007535371929407121,0.010015551000833513,0.0167145486921072,0.022783149033784863,0.06258819997310637,0.05396297574043274,0.061557993292808526,0.07425427436828612,0.07925763726234436,0.08619475364685059,0.06686817109584807,0.059580154716968536,0.07109520584344864,0.07635675370693208,0.0717366561293602,0.07627550512552261,0.35765236616134644,0.3420139253139496,0.3433975577354431,0.33304402232170105,0.34316498041152954,0.34447067975997925,0.01453048549592495,0.06158437579870224,0.0745215117931366,0.09017086774110794,0.09296967834234238,0.09533864259719849
provide,give,person_881,proporcionar,dar,Spanish,RV,es,0.4674762189388275,0.4954339861869812,0.4513135552406311,0.3961678743362427,0.3883705139160156,0.3781467080116272,0.5469857454299927,0.5016562938690186,0.4830170869827271,0.4708758592605591,0.4648181796073914,0.4593978524208069,0.4713675975799561,0.5035690069198608,0.4539564847946167,0.4042115211486816,0.3853141963481903,0.3618026375770569,0.8292782306671143,0.7927527427673341,0.7599518299102783,0.7538493871688843,0.7494076490402222,0.7411803007125854,0.8037132024765015,0.8247003555297852,0.7900993824005127,0.7732558846473694,0.7598952054977417,0.7504074573516846
especially,specially,person_1124,especialmente,especialmente,Spanish,RY,es,0.3421987891197205,0.3366724848747253,0.2956363558769226,0.2686932384967804,0.2626763582229614,0.2625589668750763,0.8242042660713196,0.7389928102493286,0.6539099812507629,0.6008429527282715,0.5704267621040344,0.5498055219650269,0.15365742146968842,0.15379394590854645,0.1389886736869812,0.12332379817962645,0.1122138649225235,0.10656371712684633,0.5586139559745789,0.5395940542221069,0.5254895091056824,0.5352972149848938,0.5334495902061462,0.5280632972717285,0.8577387928962708,0.8217264413833618,0.7697075009346008,0.7245818376541138,0.6964713931083679,0.6747006773948669
sincerely,faithfully,person_2039,sinceramente,fielmente,Spanish,RY,es,0.34077179431915283,0.32544708251953125,0.3217964768409729,0.2979416847229004,0.2894834578037262,0.2768603563308716,0.2699283063411713,0.27810901403427124,0.2778828740119934,0.2684564888477325,0.26566386222839355,0.2622610628604889,0.33496326208114624,0.30807402729988104,0.2708606719970703,0.2648465633392334,0.26764702796936035,0.2606129050254822,0.6742517948150635,0.6800410747528076,0.6856324672698975,0.6841573715209961,0.6841802000999451,0.6877626180648804,0.6201026439666748,0.6450296640396118,0.6324769258499146,0.6313215494155884,0.6324701309204102,0.6328264474868774
